window_key,window_start,window_kind,score,cap_reason,damage,swell_hgt_ft,swell_per_s,swell_dir,wind_energy_48h,swell_energy_72h,dry_hours,cloud_pct,kd490
20260328T1730-dusk,2026-03-28T17:30:00-07:00,dusk,7.2,,1.98,1.7,11.6,193,191,1617,72,99,
20260329T0600-dawn,2026-03-29T06:00:00-07:00,dawn,7.7,,1.31,1.4,11.0,192,197,1477,72,100,
20260329T1730-dusk,2026-03-29T17:30:00-07:00,dusk,8.8,,1.32,1.4,11.0,190,245,1331,72,0,
20260330T0600-dawn,2026-03-30T06:00:00-07:00,dawn,7.2,,2.24,1.7,10.6,187,192,1338,72,100,
20260330T1730-dusk,2026-03-30T17:30:00-07:00,dusk,6.7,,2.54,1.5,9.7,188,364,1192,72,100,
20260331T0600-dawn,2026-03-31T06:00:00-07:00,dawn,7.1,,2.4,1.7,10.3,186,358,1030,72,100,
20260331T1730-dusk,2026-03-31T17:30:00-07:00,dusk,6.9,,2.43,1.4,8.4,185,540,998,72,100,
20260401T0600-dawn,2026-04-01T06:00:00-07:00,dawn,7.8,,1.51,1.5,11.7,187,398,905,72,95,
20260401T1730-dusk,2026-04-01T17:30:00-07:00,dusk,7.8,,2.57,1.8,11.0,187,447,921,72,0,
20260402T0600-dawn,2026-04-02T06:00:00-07:00,dawn,7.4,,2.15,1.8,11.8,182,359,977,72,91,
20260402T1730-dusk,2026-04-02T17:30:00-07:00,dusk,6.8,,4.32,2.0,4.2,261,412,1157,72,1,
20260403T0600-dawn,2026-04-03T06:00:00-07:00,dawn,5.4,,8.41,2.9,5.4,268,327,1431,72,0,
20260403T1730-dusk,2026-04-03T17:30:00-07:00,dusk,6.5,,4.41,2.2,6.3,274,307,1722,72,55,
20260404T0600-dawn,2026-04-04T06:00:00-07:00,dawn,7.5,,2.7,1.8,6.8,273,239,1743,72,56,
20260404T1730-dusk,2026-04-04T17:30:00-07:00,dusk,7.9,,1.69,2.0,13.6,185,401,1769,72,42,
20260405T0600-dawn,2026-04-05T06:00:00-07:00,dawn,6.8,,2.49,2.4,13.4,181,333,1957,72,97,
20260405T1730-dusk,2026-04-05T17:30:00-07:00,dusk,5.9,,3.56,2.6,12.7,181,332,2200,72,100,
20260406T0600-dawn,2026-04-06T06:00:00-07:00,dawn,5.6,,4.35,2.7,12.1,181,295,2359,72,100,
20260406T1730-dusk,2026-04-06T17:30:00-07:00,dusk,6.9,,3.69,2.4,11.6,183,436,2455,72,0,
20260407T0600-dawn,2026-04-07T06:00:00-07:00,dawn,5.4,,6.15,2.5,4.3,270,300,2467,72,49,
20260407T1730-dusk,2026-04-07T17:30:00-07:00,dusk,6.6,,3.8,2.4,11.6,185,392,2610,72,0,
20260408T0600-dawn,2026-04-08T06:00:00-07:00,dawn,6.2,,4.64,2.3,5.1,274,305,2505,72,55,
20260408T1730-dusk,2026-04-08T17:30:00-07:00,dusk,6.8,,3.49,2.1,10.7,185,348,2518,72,0,
20260409T0600-dawn,2026-04-09T06:00:00-07:00,dawn,5.4,,4.52,2.1,4.4,268,349,2473,72,100,
20260409T1730-dusk,2026-04-09T17:30:00-07:00,dusk,6.2,,2.79,2.5,13.3,193,417,2578,72,100,
20260410T0600-dawn,2026-04-10T06:00:00-07:00,dawn,6.1,,3.23,2.7,13.3,193,304,2768,72,98,
20260410T1730-dusk,2026-04-10T17:30:00-07:00,dusk,6.2,,4.06,3.1,13.4,192,404,2945,72,34,
20260411T0600-dawn,2026-04-11T06:00:00-07:00,dawn,5.9,,4.96,3.2,13.1,191,309,3361,72,38,
20260411T1730-dusk,2026-04-11T17:30:00-07:00,dusk,5.0,,5.95,3.2,12.3,192,438,3807,72,1,
20260412T0600-dawn,2026-04-12T06:00:00-07:00,dawn,4.0,,6.33,3.1,11.6,190,363,3931,72,99,
20260412T1730-dusk,2026-04-12T17:30:00-07:00,dusk,4.0,"post-rain (1h since ≥0.2"")",5.48,2.9,11.4,189,570,3759,1,66,
20260413T0600-dawn,2026-04-13T06:00:00-07:00,dawn,2.7,"post-rain (1h since ≥0.2"")",11.07,3.2,9.6,215,417,3810,1,98,
20260413T1730-dusk,2026-04-13T17:30:00-07:00,dusk,4.0,"post-rain (7h since ≥0.2"")",5.18,2.4,11.3,191,595,3942,7,10,
20260414T0600-dawn,2026-04-14T06:00:00-07:00,dawn,4.0,"post-rain (20h since ≥0.2"")",6.71,2.6,4.4,270,526,3656,20,22,
20260414T1730-dusk,2026-04-14T17:30:00-07:00,dusk,4.0,"post-rain (31h since ≥0.2"")",4.09,1.9,6.9,244,540,3295,31,0,
20260415T0600-dawn,2026-04-15T06:00:00-07:00,dawn,4.0,"post-rain (44h since ≥0.2"")",5.34,2.4,5.0,272,413,2853,44,2,
20260415T1730-dusk,2026-04-15T17:30:00-07:00,dusk,4.0,"post-rain (55h since ≥0.2"")",4.69,2.2,6.5,264,419,2680,55,1,
20260416T0600-dawn,2026-04-16T06:00:00-07:00,dawn,4.0,"post-rain (68h since ≥0.2"")",6.14,2.2,7.4,233,313,2589,68,97,
20260416T1730-dusk,2026-04-16T17:30:00-07:00,dusk,6.2,,3.98,2.1,5.2,274,382,2440,72,67,
20260417T0600-dawn,2026-04-17T06:00:00-07:00,dawn,5.9,,5.63,2.3,7.2,255,396,2356,72,6,
20260417T1730-dusk,2026-04-17T17:30:00-07:00,dusk,6.1,,4.97,2.4,6.1,273,475,2503,72,0,
20260418T0600-dawn,2026-04-18T06:00:00-07:00,dawn,7.7,,2.46,2.1,12.1,189,386,2421,72,2,
20260418T1730-dusk,2026-04-18T17:30:00-07:00,dusk,7.4,,2.51,2.1,12.0,187,352,2244,72,7,
20260419T0600-dawn,2026-04-19T06:00:00-07:00,dawn,6.8,,2.79,2.1,11.8,187,286,2035,72,89,
20260419T1730-dusk,2026-04-19T17:30:00-07:00,dusk,7.5,,2.62,2.1,11.9,189,353,1939,72,0,
20260420T0600-dawn,2026-04-20T06:00:00-07:00,dawn,7.3,,3.23,2.4,12.4,186,257,1884,72,37,
20260420T1730-dusk,2026-04-20T17:30:00-07:00,dusk,6.3,,2.84,2.2,11.9,188,374,1889,72,100,
20260421T0600-dawn,2026-04-21T06:00:00-07:00,dawn,7.6,,2.6,2.0,11.3,189,315,1786,72,48,
20260421T1730-dusk,2026-04-21T17:30:00-07:00,dusk,6.8,,3.6,2.2,9.2,279,403,1836,72,28,
20260422T0600-dawn,2026-04-22T06:00:00-07:00,dawn,6.1,,4.94,2.4,7.0,272,385,2089,72,56,
20260422T1730-dusk,2026-04-22T17:30:00-07:00,dusk,4.7,,5.98,2.1,10.8,227,764,2267,72,0,
20260423T0600-dawn,2026-04-23T06:00:00-07:00,dawn,3.7,,9.67,3.2,5.5,269,678,2516,72,80,
20260423T1730-dusk,2026-04-23T17:30:00-07:00,dusk,5.0,,5.77,2.5,5.1,271,634,2690,72,67,
20260424T0600-dawn,2026-04-24T06:00:00-07:00,dawn,5.7,,5.6,2.3,7.6,240,473,2708,72,13,
20260424T1730-dusk,2026-04-24T17:30:00-07:00,dusk,4.3,,7.34,2.5,5.2,266,651,2664,72,54,
20260425T0600-dawn,2026-04-25T06:00:00-07:00,dawn,4.0,,7.46,2.7,4.6,268,528,2637,72,98,
20260425T1730-dusk,2026-04-25T17:30:00-07:00,dusk,5.0,,4.13,1.9,4.1,268,758,2433,72,100,
20260426T0600-dawn,2026-04-26T06:00:00-07:00,dawn,6.0,,3.88,1.8,10.2,190,652,2110,72,82,
20260426T1730-dusk,2026-04-26T17:30:00-07:00,dusk,4.0,"post-rain (1h since ≥0.2"")",4.21,1.8,4.7,256,899,1896,1,34,
20260427T0600-dawn,2026-04-27T06:00:00-07:00,dawn,4.0,"post-rain (13h since ≥0.2"")",2.6,1.5,9.1,194,636,1696,13,35,
20260427T1730-dusk,2026-04-27T17:30:00-07:00,dusk,4.0,"post-rain (24h since ≥0.2"")",0.77,1.2,14.7,194,737,1529,24,0,
20260428T0600-dawn,2026-04-28T06:00:00-07:00,dawn,4.0,"post-rain (37h since ≥0.2"")",3.28,1.8,6.4,246,568,1452,37,99,
20260428T1730-dusk,2026-04-28T17:30:00-07:00,dusk,4.0,"post-rain (48h since ≥0.2"")",1.8,1.6,12.3,191,566,1442,48,0,
20260429T0600-dawn,2026-04-29T06:00:00-07:00,dawn,4.0,"post-rain (61h since ≥0.2"")",1.53,1.7,12.7,188,461,1455,61,0,
20260429T1730-dusk,2026-04-29T17:30:00-07:00,dusk,7.2,,3.13,1.7,5.6,251,481,1438,72,24,
20260430T0600-dawn,2026-04-30T06:00:00-07:00,dawn,6.3,,5.3,2.3,5.1,269,383,1539,72,10,
20260430T1730-dusk,2026-04-30T17:30:00-07:00,dusk,6.9,,3.55,1.9,5.4,270,569,1578,72,14,
20260501T0600-dawn,2026-05-01T06:00:00-07:00,dawn,4.1,,7.88,2.9,5.6,271,486,1587,72,100,
20260501T1730-dusk,2026-05-01T17:30:00-07:00,dusk,6.7,,3.82,1.8,5.6,248,540,1630,72,3,
20260502T0600-dawn,2026-05-02T06:00:00-07:00,dawn,7.6,,1.31,1.2,10.1,183,443,1510,72,100,
20260502T1730-dusk,2026-05-02T17:30:00-07:00,dusk,8.1,,1.61,1.2,12.4,191,460,1514,72,33,
20260503T0600-dawn,2026-05-03T06:00:00-07:00,dawn,7.4,,1.7,1.8,12.8,191,366,1524,72,100,
20260503T1730-dusk,2026-05-03T17:30:00-07:00,dusk,6.9,,1.99,1.8,12.8,192,463,1537,72,99,
20260504T0600-dawn,2026-05-04T06:00:00-07:00,dawn,7.0,,1.93,1.7,12.3,194,500,1689,72,100,
20260504T1730-dusk,2026-05-04T17:30:00-07:00,dusk,6.8,,1.6,1.7,12.7,234,682,1864,72,100,
20260505T0600-dawn,2026-05-05T06:00:00-07:00,dawn,4.0,"post-rain (1h since ≥0.2"")",2.74,2.1,12.6,195,505,2015,1,99,
20260505T1730-dusk,2026-05-05T17:30:00-07:00,dusk,4.0,"post-rain (1h since ≥0.2"")",3.12,2.2,12.5,194,657,2213,1,6,
20260506T0600-dawn,2026-05-06T06:00:00-07:00,dawn,4.0,"post-rain (8h since ≥0.2"")",2.58,2.2,12.4,194,465,2362,8,22,
20260506T1730-dusk,2026-05-06T17:30:00-07:00,dusk,4.0,"post-rain (19h since ≥0.2"")",2.67,2.0,12.1,193,509,2312,19,0,
20260507T0600-dawn,2026-05-07T06:00:00-07:00,dawn,4.0,"post-rain (32h since ≥0.2"")",4.32,2.1,4.2,268,436,2182,32,99,
20260507T1730-dusk,2026-05-07T17:30:00-07:00,dusk,4.0,"post-rain (43h since ≥0.2"")",4.09,1.8,8.1,215,459,2103,43,28,
20260508T0600-dawn,2026-05-08T06:00:00-07:00,dawn,4.0,"post-rain (56h since ≥0.2"")",4.48,2.2,4.7,269,425,2033,56,100,
20260508T1730-dusk,2026-05-08T17:30:00-07:00,dusk,4.0,"post-rain (67h since ≥0.2"")",4.21,2.2,5.1,272,486,2009,67,31,
20260509T0600-dawn,2026-05-09T06:00:00-07:00,dawn,4.5,,6.86,2.8,5.9,275,370,2023,72,100,
20260509T1730-dusk,2026-05-09T17:30:00-07:00,dusk,8.1,,1.62,2.0,13.2,230,399,2269,72,0,
20260510T0600-dawn,2026-05-10T06:00:00-07:00,dawn,5.2,,5.08,2.4,5.3,273,289,2407,72,100,
20260510T1730-dusk,2026-05-10T17:30:00-07:00,dusk,7.6,,1.92,2.6,15.0,189,354,2771,72,8,
20260511T0600-dawn,2026-05-11T06:00:00-07:00,dawn,6.7,,2.14,2.7,14.0,188,305,3191,72,92,
20260511T1730-dusk,2026-05-11T17:30:00-07:00,dusk,6.5,,3.32,2.8,13.7,186,369,3479,72,1,
20260512T0600-dawn,2026-05-12T06:00:00-07:00,dawn,6.0,,2.84,2.5,13.2,188,314,3710,72,100,
20260512T1730-dusk,2026-05-12T17:30:00-07:00,dusk,5.0,,3.58,2.6,12.9,186,461,3621,72,99,
20260513T0600-dawn,2026-05-13T06:00:00-07:00,dawn,5.9,,3.2,2.4,12.6,188,369,3592,72,95,
20260513T1730-dusk,2026-05-13T17:30:00-07:00,dusk,6.7,,2.94,2.2,12.1,189,423,3354,72,18,
20260514T0600-dawn,2026-05-14T06:00:00-07:00,dawn,5.8,,3.21,2.7,13.2,191,404,3221,72,100,
20260514T1730-dusk,2026-05-14T17:30:00-07:00,dusk,6.2,,3.62,3.0,13.5,190,485,3459,72,2,
20260515T0600-dawn,2026-05-15T06:00:00-07:00,dawn,4.7,,4.91,3.2,13.1,188,393,3734,72,100,
20260515T1730-dusk,2026-05-15T17:30:00-07:00,dusk,4.1,,5.64,2.9,11.8,198,528,4164,72,90,
20260516T0600-dawn,2026-05-16T06:00:00-07:00,dawn,3.1,,9.04,2.9,7.5,253,498,4194,72,100,
20260516T1730-dusk,2026-05-16T17:30:00-07:00,dusk,1.9,,11.17,3.6,7.4,277,646,4309,72,100,
20260517T0600-dawn,2026-05-17T06:00:00-07:00,dawn,1.7,,11.51,3.7,6.3,277,704,4989,72,100,
20260517T1730-dusk,2026-05-17T17:30:00-07:00,dusk,2.2,,10.36,3.8,7.9,280,821,5303,72,89,
20260518T0600-dawn,2026-05-18T06:00:00-07:00,dawn,2.6,,12.06,3.8,8.1,279,797,4982,72,35,
20260518T1730-dusk,2026-05-18T17:30:00-07:00,dusk,4.1,,7.08,3.0,7.5,278,818,4779,72,1,
20260519T0600-dawn,2026-05-19T06:00:00-07:00,dawn,6.3,,3.58,2.4,12.0,192,554,4270,72,6,
20260519T1730-dusk,2026-05-19T17:30:00-07:00,dusk,5.3,,3.95,2.3,13.2,187,658,3966,72,0,
20260520T0600-dawn,2026-05-20T06:00:00-07:00,dawn,7.0,,2.67,2.2,12.6,189,536,3519,72,0,
20260520T1730-dusk,2026-05-20T17:30:00-07:00,dusk,6.3,,2.99,2.3,13.2,192,518,3248,72,4,
20260521T0600-dawn,2026-05-21T06:00:00-07:00,dawn,6.2,,3.33,2.5,12.8,192,506,3111,72,77,
20260521T1730-dusk,2026-05-21T17:30:00-07:00,dusk,6.3,,3.77,2.6,12.6,190,538,3097,72,28,
20260522T0600-dawn,2026-05-22T06:00:00-07:00,dawn,5.1,,4.47,2.9,12.5,190,419,3169,72,100,
20260522T1730-dusk,2026-05-22T17:30:00-07:00,dusk,6.3,,3.84,2.4,11.8,191,526,3106,72,9,
20260523T0600-dawn,2026-05-23T06:00:00-07:00,dawn,5.7,,3.75,2.4,11.4,192,408,2901,72,100,
20260523T1730-dusk,2026-05-23T17:30:00-07:00,dusk,5.7,,4.66,2.5,11.7,192,447,2743,72,40,
20260524T0600-dawn,2026-05-24T06:00:00-07:00,dawn,5.5,,4.16,2.0,9.7,191,421,2656,72,100,
20260524T1730-dusk,2026-05-24T17:30:00-07:00,dusk,6.1,,4.09,2.3,12.5,196,675,2453,72,1,
20260525T0600-dawn,2026-05-25T06:00:00-07:00,dawn,6.0,,3.28,2.6,13.0,196,591,2278,72,100,
20260525T1730-dusk,2026-05-25T17:30:00-07:00,dusk,5.7,,4.53,2.8,13.3,194,677,2471,72,9,
20260526T0600-dawn,2026-05-26T06:00:00-07:00,dawn,5.2,,4.65,3.1,13.1,192,550,2920,72,95,
20260526T1730-dusk,2026-05-26T17:30:00-07:00,dusk,4.2,,5.24,2.9,12.5,192,651,3294,72,98,
20260527T0600-dawn,2026-05-27T06:00:00-07:00,dawn,1.8,,16.02,4.0,5.3,270,775,3785,72,67,
20260527T1730-dusk,2026-05-27T17:30:00-07:00,dusk,3.1,,8.58,2.9,8.5,258,983,4208,72,69,
20260528T0600-dawn,2026-05-28T06:00:00-07:00,dawn,4.5,,6.89,2.8,6.7,272,746,4223,72,42,
20260528T1730-dusk,2026-05-28T17:30:00-07:00,dusk,5.0,,5.09,2.2,10.2,207,767,3925,72,11,
20260529T0600-dawn,2026-05-29T06:00:00-07:00,dawn,7.2,,2.03,1.9,12.4,194,593,3489,72,45,
20260529T1730-dusk,2026-05-29T17:30:00-07:00,dusk,6.8,,2.57,1.9,12.3,194,662,3117,72,3,
20260530T0600-dawn,2026-05-30T06:00:00-07:00,dawn,8.0,,1.25,1.5,11.1,252,578,2796,72,25,
20260530T1730-dusk,2026-05-30T17:30:00-07:00,dusk,7.8,,1.4,1.5,11.4,252,598,2642,72,0,
20260531T0600-dawn,2026-05-31T06:00:00-07:00,dawn,3.7,,8.43,3.1,6.0,273,440,2826,72,100,
20260531T1730-dusk,2026-05-31T17:30:00-07:00,dusk,5.2,,6.04,2.8,9.6,248,445,3235,72,5,
20260601T0600-dawn,2026-06-01T06:00:00-07:00,dawn,6.2,,2.32,3.1,15.4,195,351,3741,72,99,
20260601T1730-dusk,2026-06-01T17:30:00-07:00,dusk,6.0,,3.59,3.6,15.0,193,458,4366,72,1,
20260602T0600-dawn,2026-06-02T06:00:00-07:00,dawn,5.5,,3.96,3.6,14.0,191,403,5057,72,67,
20260602T1730-dusk,2026-06-02T17:30:00-07:00,dusk,5.4,,3.88,3.4,14.0,188,483,5198,72,46,
20260603T0600-dawn,2026-06-03T06:00:00-07:00,dawn,4.0,,5.64,3.2,12.4,190,427,5182,72,100,
20260603T1730-dusk,2026-06-03T17:30:00-07:00,dusk,5.2,,5.08,2.8,11.7,190,456,4853,72,4,
20260604T0600-dawn,2026-06-04T06:00:00-07:00,dawn,5.7,,2.86,2.3,12.5,194,390,4536,72,100,
20260604T1730-dusk,2026-06-04T17:30:00-07:00,dusk,6.3,,2.96,3.1,14.0,194,442,4461,72,13,
20260605T0600-dawn,2026-06-05T06:00:00-07:00,dawn,6.9,,2.53,3.0,14.3,191,352,4584,72,22,
20260605T1730-dusk,2026-06-05T17:30:00-07:00,dusk,4.4,,4.48,3.6,13.8,196,458,4983,72,93,
20260606T0600-dawn,2026-06-06T06:00:00-07:00,dawn,3.6,,5.93,3.7,13.3,195,395,5794,72,100,
20260606T1730-dusk,2026-06-06T17:30:00-07:00,dusk,4.3,,5.15,3.4,13.3,191,512,6052,72,58,
20260607T0600-dawn,2026-06-07T06:00:00-07:00,dawn,3.5,,6.37,3.4,12.6,190,414,5831,72,100,
20260607T1730-dusk,2026-06-07T17:30:00-07:00,dusk,4.1,,6.48,3.4,12.2,189,460,5884,72,35,
20260608T0600-dawn,2026-06-08T06:00:00-07:00,dawn,3.3,,6.7,3.0,10.8,187,361,6159,72,100,
20260608T1730-dusk,2026-06-08T17:30:00-07:00,dusk,4.4,,4.67,4.2,15.1,188,429,6573,72,62,
20260609T0600-dawn,2026-06-09T06:00:00-07:00,dawn,4.4,,5.51,4.6,14.9,189,351,7340,72,39,
20260609T1730-dusk,2026-06-09T17:30:00-07:00,dusk,3.4,,6.57,4.9,14.7,187,471,8272,72,0,
20260610T0600-dawn,2026-06-10T06:00:00-07:00,dawn,2.4,,8.02,5.1,14.0,187,384,9488,72,80,
20260610T1730-dusk,2026-06-10T17:30:00-07:00,dusk,1.6,,11.59,4.9,13.1,187,463,10155,72,0,
20260611T0600-dawn,2026-06-11T06:00:00-07:00,dawn,1.0,,12.14,4.8,12.6,188,430,10173,72,100,
20260611T1730-dusk,2026-06-11T17:30:00-07:00,dusk,2.5,,8.9,3.7,11.4,188,434,9418,72,9,
20260612T0600-dawn,2026-06-12T06:00:00-07:00,dawn,2.3,,9.95,4.0,11.6,187,329,8001,72,77,
20260612T1730-dusk,2026-06-12T17:30:00-07:00,dusk,2.5,,9.78,3.5,11.2,188,520,7050,72,14,
20260613T0600-dawn,2026-06-13T06:00:00-07:00,dawn,3.5,,7.37,3.6,12.2,189,469,6083,72,77,
20260613T1730-dusk,2026-06-13T17:30:00-07:00,dusk,3.8,,7.85,3.5,12.4,190,556,5395,72,8,
20260614T0600-dawn,2026-06-14T06:00:00-07:00,dawn,4.0,,7.45,3.8,12.8,191,488,5076,72,69,
20260614T1730-dusk,2026-06-14T17:30:00-07:00,dusk,3.2,,9.41,3.7,12.4,189,605,4843,72,2,
20260615T0600-dawn,2026-06-15T06:00:00-07:00,dawn,4.2,,7.09,3.4,11.9,191,543,4920,72,55,
20260615T1730-dusk,2026-06-15T17:30:00-07:00,dusk,3.8,,7.97,3.2,11.8,190,690,4684,72,4,
20260616T0600-dawn,2026-06-16T06:00:00-07:00,dawn,3.9,,6.37,3.4,12.6,193,579,4601,72,89,
20260616T1730-dusk,2026-06-16T17:30:00-07:00,dusk,3.8,,8.49,3.5,12.1,190,628,4688,72,4,
20260617T0600-dawn,2026-06-17T06:00:00-07:00,dawn,3.4,,7.17,3.8,12.8,195,517,4941,72,100,
20260617T1730-dusk,2026-06-17T17:30:00-07:00,dusk,4.2,,6.49,3.5,12.7,194,444,5117,72,53,
20260618T0600-dawn,2026-06-18T06:00:00-07:00,dawn,4.8,,5.76,3.0,11.7,196,357,4801,72,59,
20260618T1730-dusk,2026-06-18T17:30:00-07:00,dusk,4.3,,6.36,2.3,9.6,189,446,4414,72,53,
20260619T0600-dawn,2026-06-19T06:00:00-07:00,dawn,4.9,,4.45,2.7,12.1,200,431,4124,72,100,
20260619T1730-dusk,2026-06-19T17:30:00-07:00,dusk,4.9,,5.63,2.8,12.8,189,592,3752,72,4,
20260620T0600-dawn,2026-06-20T06:00:00-07:00,dawn,5.2,,4.19,2.8,12.7,193,515,3496,72,99,
20260620T1730-dusk,2026-06-20T17:30:00-07:00,dusk,4.7,,6.4,3.2,12.9,194,618,3400,72,6,
20260621T0600-dawn,2026-06-21T06:00:00-07:00,dawn,5.0,,4.63,3.0,12.7,192,518,3420,72,100,
20260621T1730-dusk,2026-06-21T17:30:00-07:00,dusk,4.6,,6.66,3.0,12.0,193,501,3462,72,2,
20260622T0600-dawn,2026-06-22T06:00:00-07:00,dawn,4.8,,5.16,2.9,12.0,193,465,3349,72,98,
20260622T1730-dusk,2026-06-22T17:30:00-07:00,dusk,5.9,,4.65,2.7,11.6,193,472,3205,72,0,
20260623T0600-dawn,2026-06-23T06:00:00-07:00,dawn,4.9,,5.04,3.0,12.5,193,367,3204,72,99,
20260623T1730-dusk,2026-06-23T17:30:00-07:00,dusk,5.8,,4.76,3.2,13.2,194,409,3363,72,21,
20260624T0600-dawn,2026-06-24T06:00:00-07:00,dawn,4.9,,5.02,3.3,13.2,191,305,3473,72,100,
20260624T1730-dusk,2026-06-24T17:30:00-07:00,dusk,5.0,,6.13,3.5,13.1,189,384,3749,72,8,
20260625T0600-dawn,2026-06-25T06:00:00-07:00,dawn,4.3,,5.86,3.3,12.5,192,309,4042,72,100,
20260625T1730-dusk,2026-06-25T17:30:00-07:00,dusk,5.6,,4.98,2.9,12.3,191,380,3902,72,0,
20260626T0600-dawn,2026-06-26T06:00:00-07:00,dawn,5.8,,4.32,2.8,12.6,189,321,3639,72,69,
20260626T1730-dusk,2026-06-26T17:30:00-07:00,dusk,6.5,,3.46,2.2,11.2,189,425,3326,72,0,
20260627T0600-dawn,2026-06-27T06:00:00-07:00,dawn,6.6,,3.37,2.8,13.3,189,359,3041,72,54,
20260627T1730-dusk,2026-06-27T17:30:00-07:00,dusk,5.2,,4.13,2.9,13.0,189,500,3072,72,98,
20260628T0600-dawn,2026-06-28T06:00:00-07:00,dawn,3.1,,10.03,3.0,6.1,249,411,3336,72,100,
20260628T1730-dusk,2026-06-28T17:30:00-07:00,dusk,4.0,,7.71,2.4,8.3,216,573,3440,72,71,
20260629T0600-dawn,2026-06-29T06:00:00-07:00,dawn,4.1,,6.35,2.7,6.1,273,513,3389,72,99,
20260629T1730-dusk,2026-06-29T17:30:00-07:00,dusk,6.3,,3.33,2.4,13.1,190,533,3377,72,20,
20260630T0600-dawn,2026-06-30T06:00:00-07:00,dawn,7.0,,2.73,2.5,13.3,192,498,3268,72,35,
20260630T1730-dusk,2026-06-30T17:30:00-07:00,dusk,5.4,,3.48,2.6,13.2,190,510,3225,72,96,
20260701T0600-dawn,2026-07-01T06:00:00-07:00,dawn,5.9,,3.16,2.3,12.1,190,411,3078,72,100,
20260701T1730-dusk,2026-07-01T17:30:00-07:00,dusk,5.8,,3.5,2.5,12.9,190,498,3113,72,80,
20260702T0600-dawn,2026-07-02T06:00:00-07:00,dawn,5.6,,3.76,2.7,12.9,190,381,3119,72,100,
20260702T1730-dusk,2026-07-02T17:30:00-07:00,dusk,5.8,,4.73,2.7,12.6,190,465,3146,72,0,
20260703T0600-dawn,2026-07-03T06:00:00-07:00,dawn,5.2,,4.65,3.0,12.8,188,425,3232,72,92,
20260703T1730-dusk,2026-07-03T17:30:00-07:00,dusk,5.0,,5.24,2.9,12.3,186,451,3294,72,76,
20260704T0600-dawn,2026-07-04T06:00:00-07:00,dawn,5.1,,4.71,3.0,12.8,188,390,3353,72,97,
20260704T1730-dusk,2026-07-04T17:30:00-07:00,dusk,5.0,,5.53,2.9,11.8,190,385,3333,72,63,
20260705T0600-dawn,2026-07-05T06:00:00-07:00,dawn,4.9,,5.43,2.8,11.2,192,328,3217,72,92,
20260705T1730-dusk,2026-07-05T17:30:00-07:00,dusk,5.2,,5.76,3.0,12.0,191,411,3240,72,0,
20260706T0600-dawn,2026-07-06T06:00:00-07:00,dawn,5.6,,4.48,2.9,12.6,193,389,3338,72,77,
20260706T1730-dusk,2026-07-06T17:30:00-07:00,dusk,4.6,,6.76,2.6,11.4,203,547,3399,72,0,
20260707T0600-dawn,2026-07-07T06:00:00-07:00,dawn,3.0,,11.05,3.0,8.7,218,469,3532,72,90,
20260707T1730-dusk,2026-07-07T17:30:00-07:00,dusk,5.4,,5.13,2.8,12.5,201,528,3776,72,2,
20260708T0600-dawn,2026-07-08T06:00:00-07:00,dawn,2.1,,12.68,3.7,5.6,271,434,4206,72,100,
20260708T1730-dusk,2026-07-08T17:30:00-07:00,dusk,5.2,,5.22,2.8,12.1,199,421,4562,72,12,
20260709T0600-dawn,2026-07-09T06:00:00-07:00,dawn,2.7,,10.32,3.3,6.0,271,406,4606,72,100,
20260709T1730-dusk,2026-07-09T17:30:00-07:00,dusk,4.1,,8.12,2.8,7.2,256,457,4686,72,1,
20260710T0600-dawn,2026-07-10T06:00:00-07:00,dawn,5.5,,3.31,2.7,13.3,189,381,4424,72,100,
20260710T1730-dusk,2026-07-10T17:30:00-07:00,dusk,5.9,,4.05,2.8,12.7,190,474,4185,72,3,
20260711T0600-dawn,2026-07-11T06:00:00-07:00,dawn,5.2,,4.01,2.7,12.3,190,368,3966,72,100,
20260711T1730-dusk,2026-07-11T17:30:00-07:00,dusk,5.0,,4.25,2.5,12.0,190,457,3424,72,85,
20260712T0600-dawn,2026-07-12T06:00:00-07:00,dawn,6.3,,4.23,2.6,11.7,188,378,3021,72,32,
20260712T1730-dusk,2026-07-12T17:30:00-07:00,dusk,5.9,,4.96,2.9,11.9,189,359,2772,72,15,
20260713T0600-dawn,2026-07-13T06:00:00-07:00,dawn,5.8,,5.23,2.9,11.6,188,276,2695,72,56,
20260713T1730-dusk,2026-07-13T17:30:00-07:00,dusk,4.0,"post-rain (1h since ≥0.2"")",3.53,2.3,11.2,190,278,2595,1,3,
20260714T0600-dawn,2026-07-14T06:00:00-07:00,dawn,4.0,"post-rain (1h since ≥0.2"")",3.75,2.3,11.0,191,242,2278,1,25,
20260714T1730-dusk,2026-07-14T17:30:00-07:00,dusk,4.0,"post-rain (6h since ≥0.2"")",4.17,2.2,11.2,191,429,2114,6,0,
20260715T0600-dawn,2026-07-15T06:00:00-07:00,dawn,4.0,"post-rain (19h since ≥0.2"")",3.24,2.2,11.6,192,440,2051,19,0,
20260715T1730-dusk,2026-07-15T17:30:00-07:00,dusk,4.0,"post-rain (30h since ≥0.2"")",3.0,2.1,11.4,192,425,1989,30,2,
20260716T0600-dawn,2026-07-16T06:00:00-07:00,dawn,4.0,"post-rain (43h since ≥0.2"")",6.0,2.3,6.4,254,436,2110,43,18,
